,Match_Id,Batsman,batting_team,bowling_team,balls_faced,sixes,fours,runs,strike_rate,dismissal_type
3,20,CH Gayle,Royal Challengers Bangalore,Gujarat Lions,38,7,5,77,202.63,lbw
4,27,CH Gayle,Royal Challengers Bangalore,Kolkata Knight Riders,17,0,1,7,41.18,caught
5,30,CH Gayle,Royal Challengers Bangalore,Gujarat Lions,11,0,1,8,72.73,caught
6,42,CH Gayle,Royal Challengers Bangalore,Kings XI Punjab,2,0,0,0,0.0,caught
7,45,CH Gayle,Royal Challengers Bangalore,Kolkata Knight Riders,1,0,0,0,0.0,caught
8,55,CH Gayle,Royal Challengers Bangalore,Delhi Capitals,38,3,3,48,126.32,caught
9,121,CH Gayle,Kolkata Knight Riders,Deccan Chargers,12,1,1,10,83.33,caught
10,123,CH Gayle,Kolkata Knight Riders,Kings XI Punjab,26,4,2,44,169.23,Not Out
11,126,CH Gayle,Kolkata Knight Riders,Rajasthan Royals,38,4,5,54,142.11,Not Out
12,132,CH Gayle,Kolkata Knight Riders,Mumbai Indians,11,1,0,12,109.09,caught
13,134,CH Gayle,Kolkata Knight Riders,Royal Challengers Bangalore,37,0,6,40,108.11,caught
14,138,CH Gayle,Kolkata Knight Riders,Mumbai Indians,7,0,1,7,100.0,bowled
15,142,CH Gayle,Kolkata Knight Riders,Kings XI Punjab,17,0,3,17,100.0,caught
16,191,CH Gayle,Kolkata Knight Riders,Mumbai Indians,60,2,7,75,125.0,lbw
17,196,CH Gayle,Kolkata Knight Riders,Kings XI Punjab,12,0,3,14,116.67,caught
18,200,CH Gayle,Kolkata Knight Riders,Delhi Capitals,21,2,2,30,142.86,caught
19,204,CH Gayle,Kolkata Knight Riders,Deccan Chargers,7,0,1,4,57.14,caught
20,208,CH Gayle,Kolkata Knight Riders,Kings XI Punjab,42,8,6,88,209.52,caught
21,213,CH Gayle,Kolkata Knight Riders,Delhi Capitals,21,2,5,40,190.48,bowled
22,217,CH Gayle,Kolkata Knight Riders,Royal Challengers Bangalore,15,1,6,34,226.67,caught
23,222,CH Gayle,Kolkata Knight Riders,Chennai Super Kings,4,1,0,7,175.0,stumped
24,227,CH Gayle,Kolkata Knight Riders,Rajasthan Royals,2,0,0,0,0.0,bowled
25,258,CH Gayle,Royal Challengers Bangalore,Kolkata Knight Riders,55,7,10,102,185.45,Not Out
26,263,CH Gayle,Royal Challengers Bangalore,Delhi Capitals,14,1,4,26,185.71,caught
27,268,CH Gayle,Royal Challengers Bangalore,Pune Warriors,26,4,4,49,188.46,lbw
28,280,CH Gayle,Royal Challengers Bangalore,Kings XI Punjab,49,9,10,107,218.37,caught
29,283,CH Gayle,Royal Challengers Bangalore,Kochi Tuskers Kerala,16,5,3,44,275.0,bowled
30,288,CH Gayle,Royal Challengers Bangalore,Rajasthan Royals,44,4,7,70,159.09,Not Out
31,291,CH Gayle,Royal Challengers Bangalore,Kolkata Knight Riders,12,2,6,38,316.67,caught
32,296,CH Gayle,Royal Challengers Bangalore,Kings XI Punjab,7,0,0,0,0.0,caught
33,302,CH Gayle,Royal Challengers Bangalore,Chennai Super Kings,50,6,4,75,150.0,Not Out
34,304,CH Gayle,Royal Challengers Bangalore,Chennai Super Kings,9,1,0,8,88.89,lbw
35,306,CH Gayle,Royal Challengers Bangalore,Mumbai Indians,47,5,9,89,189.36,caught
36,307,CH Gayle,Royal Challengers Bangalore,Chennai Super Kings,3,0,0,0,0.0,caught
37,317,CH Gayle,Royal Challengers Bangalore,Kolkata Knight Riders,8,0,0,2,25.0,caught
38,320,CH Gayle,Royal Challengers Bangalore,Chennai Super Kings,35,6,2,68,194.29,caught
39,326,CH Gayle,Royal Challengers Bangalore,Rajasthan Royals,9,1,0,8,88.89,bowled
40,329,CH Gayle,Royal Challengers Bangalore,Pune Warriors,48,8,4,81,168.75,bowled
41,333,CH Gayle,Royal Challengers Bangalore,Kings XI Punjab,56,4,8,87,155.36,caught
42,338,CH Gayle,Royal Challengers Bangalore,Rajasthan Royals,8,0,0,4,50.0,lbw
43,344,CH Gayle,Royal Challengers Bangalore,Kolkata Knight Riders,58,6,7,86,148.28,caught
44,350,CH Gayle,Royal Challengers Bangalore,Kings XI Punjab,42,4,6,71,169.05,caught
